nivel_territorial_codigo,nivel_territorial_nome,unidade_medida_codigo,unidade_medida_nome,valor,dimensao1_codigo,dimensao1_nome,dimensao2_codigo,dimensao2_nome,dimensao3_codigo,dimensao3_nome,dimensao4_codigo,dimensao4_nome,valor_convertido,fonte_arquivo,tipo_dado,dimensao5_codigo,dimensao5_nome
1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,202003,jan-fev-mar 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.5,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202003,jan-fev-mar 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,12.7,1,Brasil,202004,fev-mar-abr 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,12.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.1,1,Brasil,202004,fev-mar-abr 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202004,fev-mar-abr 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202004,fev-mar-abr 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202004,fev-mar-abr 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202004,fev-mar-abr 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,13.1,1,Brasil,202005,mar-abr-mai 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,13.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.3,1,Brasil,202005,mar-abr-mai 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202005,mar-abr-mai 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202005,mar-abr-mai 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202005,mar-abr-mai 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202005,mar-abr-mai 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,13.6,1,Brasil,202006,abr-mai-jun 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,13.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.4,1,Brasil,202006,abr-mai-jun 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.2,1,Brasil,202006,abr-mai-jun 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202006,abr-mai-jun 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202006,abr-mai-jun 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202006,abr-mai-jun 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.1,1,Brasil,202007,mai-jun-jul 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202007,mai-jun-jul 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.3,1,Brasil,202007,mai-jun-jul 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202007,mai-jun-jul 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.1,1,Brasil,202007,mai-jun-jul 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202007,mai-jun-jul 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.8,1,Brasil,202008,jun-jul-ago 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.8,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202008,jun-jul-ago 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.7,1,Brasil,202008,jun-jul-ago 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202008,jun-jul-ago 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.8,1,Brasil,202008,jun-jul-ago 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.8,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202008,jun-jul-ago 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.9,1,Brasil,202009,jul-ago-set 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.9,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.1,1,Brasil,202009,jul-ago-set 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.3,1,Brasil,202009,jul-ago-set 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202009,jul-ago-set 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,3.0,1,Brasil,202009,jul-ago-set 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,3.0,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202009,jul-ago-set 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.6,1,Brasil,202010,ago-set-out 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202010,ago-set-out 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.5,1,Brasil,202010,ago-set-out 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.5,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202010,ago-set-out 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.8,1,Brasil,202010,ago-set-out 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.8,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202010,ago-set-out 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.3,1,Brasil,202011,set-out-nov 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.3,1,Brasil,202011,set-out-nov 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202011,set-out-nov 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202011,set-out-nov 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202011,set-out-nov 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,3.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202011,set-out-nov 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.2,1,Brasil,202012,out-nov-dez 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.5,1,Brasil,202012,out-nov-dez 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.5,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202012,out-nov-dez 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202012,out-nov-dez 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202012,out-nov-dez 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,3.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202012,out-nov-dez 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.4,1,Brasil,202101,nov-dez-jan 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.3,1,Brasil,202101,nov-dez-jan 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202101,nov-dez-jan 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202101,nov-dez-jan 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202101,nov-dez-jan 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,3.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202101,nov-dez-jan 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.6,1,Brasil,202102,dez-jan-fev 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202102,dez-jan-fev 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.3,1,Brasil,202102,dez-jan-fev 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202102,dez-jan-fev 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.8,1,Brasil,202102,dez-jan-fev 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.8,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202102,dez-jan-fev 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.9,1,Brasil,202103,jan-fev-mar 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.9,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202103,jan-fev-mar 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202103,jan-fev-mar 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202103,jan-fev-mar 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.5,1,Brasil,202103,jan-fev-mar 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.5,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202103,jan-fev-mar 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.8,1,Brasil,202104,fev-mar-abr 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.8,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.3,1,Brasil,202104,fev-mar-abr 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.3,1,Brasil,202104,fev-mar-abr 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202104,fev-mar-abr 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,2.1,1,Brasil,202104,fev-mar-abr 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,2.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202104,fev-mar-abr 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.7,1,Brasil,202105,mar-abr-mai 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.3,1,Brasil,202105,mar-abr-mai 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.3,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202105,mar-abr-mai 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202105,mar-abr-mai 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,1.6,1,Brasil,202105,mar-abr-mai 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202105,mar-abr-mai 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,14.2,1,Brasil,202106,abr-mai-jun 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,14.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202106,abr-mai-jun 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202106,abr-mai-jun 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202106,abr-mai-jun 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202106,abr-mai-jun 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,0.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202106,abr-mai-jun 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,13.7,1,Brasil,202107,mai-jun-jul 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,13.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.2,1,Brasil,202107,mai-jun-jul 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-1.1,1,Brasil,202107,mai-jun-jul 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-1.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202107,mai-jun-jul 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202107,mai-jun-jul 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-0.4,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202107,mai-jun-jul 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,13.2,1,Brasil,202108,jun-jul-ago 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,13.2,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.1,1,Brasil,202108,jun-jul-ago 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202108,jun-jul-ago 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-1.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202108,jun-jul-ago 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-1.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,12.7,1,Brasil,202109,jul-ago-set 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,12.7,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,2,%,1.1,1,Brasil,202109,jul-ago-set 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,1.1,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202109,jul-ago-set 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-1.6,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202109,jul-ago-set 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,,pnad_emprego_renda_raw.csv,renda,,
1,Brasil,1722,Ponto percentual,-2.2,1,Brasil,202109,jul-ago-set 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,,-2.2,pnad_emprego_renda_raw.csv,renda,,
